Date Reported,Time Committed,Weather Conditions,Barangay/Location,Type of Place,VTA Category,Victim Killed,Victim Injured?,Victim Unharmed,"Main Cause (e.g. Human, Vehicle, Infrastructure, Environmental)",Details of Main Cause (e.g.  Human-Intoxication),Case Status,Road Conditions
7/18/2020,9:10:00 AM,foggy,SESSION GOV. PACK,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,Yes,No,Environmental,Fallen Tree on Road,SOLVED (AMICABLY SETTLED),damp
7/18/2020,9:10:00 AM,rainy,KABAYANIHAN,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Environmental,Slippery Road due to Rain,SOLVED (SUSPECT IDENTIFIED-VICTIM REFUSED TO FILE CHARGES),wet
7/17/2020,8:45:00 AM,foggy,GIBRALTAR,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Human Error,Inattention,SOLVED (AMICABLY SETTLED),damp
7/19/2020,11:45:00 AM,clear,OUTLOOK DRIVE,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Traffic Management Factors,Traffic Congestion,SOLVED (AMICABLY SETTLED),dry
7/19/2020,1:30:00 PM,rainy,GIBRALTAR,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Traffic Management Factors,Construction Without Warning Signs,SOLVED (AMICABLY SETTLED),wet
7/21/2020,12:45:00 PM,clear,BURNHAM-LEGARDA,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Traffic Management Factors,Defective Traffic Lights,SOLVED (AMICABLY SETTLED),dry
7/21/2020,9:45:00 AM,foggy,"MAGSAYSAY, UPPER",Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Human Error,Speeding,SOLVED (SUSPECT IDENTIFIED-VICTIM REFUSED TO FILE CHARGES),damp
7/21/2020,11:30:00 AM,rainy,"GENERAL LUNA, UPPER",Along the street,RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY - RPC Art 365,No,Yes,No,Environmental,Erosion of Roadside,SOLVED (AMICABLY SETTLED),wet
7/24/2020,1:57:00 PM,clear,FERDINAND BARANGAY,Along the street,RECKLESS IMPRUDENCE RESULTING TO MULTIPLE DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Traffic Management Factors,Blocked Intersection,SOLVED (AMICABLY SETTLED),dry
7/23/2020,1:55:00 PM,clear,MILITARY CUT-OFF,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Human Error,Inattention,SOLVED (AMICABLY SETTLED),dry
7/24/2020,6:40:00 PM,foggy,AZCKO,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Environmental,Erosion of Roadside,SOLVED (AMICABLY SETTLED),damp
7/24/2020,3:10:00 AM,clear,AZCKO,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Environmental,Erosion of Roadside,SOLVED (AMICABLY SETTLED),dry
7/23/2020,3:24:00 PM,rainy,IMELDA VILLAGE,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Environmental,Fallen Tree on Road,SOLVED (AMICABLY SETTLED),wet
7/24/2020,4:00:00 PM,foggy,"GENERAL LUNA, UPPER",Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Traffic Management Factors,Construction Without Warning Signs,SOLVED (AMICABLY SETTLED),damp
7/25/2020,9:40:00 AM,rainy,SAN LUIS VILLAGE,Along the street,RECKLESS IMPRUDENCE RESULTING TO MULTIPLE PHYSICAL INJURY - RPC Art 365,No,Yes,No,Environmental,Slippery Road due to Rain,SOLVED (AMICABLY SETTLED),wet
7/26/2020,12:20:00 PM,rainy,RIZAL MONUMENT AREA,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Traffic Management Factors,Defective Traffic Lights,SOLVED (AMICABLY SETTLED),wet
7/26/2020,9:30:00 AM,foggy,"MAGSAYSAY, UPPER",Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Human Error,Speeding,SOLVED (SUSPECT IDENTIFIED-VICTIM REFUSED TO FILE CHARGES),damp
7/26/2020,8:15:00 AM,clear,AZCKO,Along the street,RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY - RPC Art 365,No,Yes,No,Environmental,Fallen Tree on Road,SOLVED (AMICABLY SETTLED),dry
7/27/2020,2:30:00 PM,clear,CAMP 8,Along the street,RECKLESS IMPRUDENCE RESULTING TO MULTIPLE PHYSICAL INJURY - RPC Art 365,No,Yes,No,Human Error,Illegal Overtaking,SOLVED (AMICABLY SETTLED),dry
7/27/2020,9:45:00 PM,rainy,BAKAKENG NORTE/SUR,Along the street,RECKLESS IMPRUDENCE RESULTING TO MULTIPLE PHYSICAL INJURY - RPC Art 365,No,No,Yes,Traffic Management Factors,Traffic Congestion,SOLVED (SUSPECT IDENTIFIED-VICTIM REFUSED TO FILE CHARGES),wet
7/28/2020,5:00:00 PM,rainy,GUISAD CENTRAL,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Environmental,Slippery Road due to Rain,SOLVED (AMICABLY SETTLED),wet
7/29/2020,6:15:00 PM,clear,ABCR,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Traffic Management Factors,Blocked Intersection,SOLVED (AMICABLY SETTLED),dry
7/29/2020,5:07:00 PM,rainy,KABAYANIHAN,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Traffic Management Factors,Traffic Congestion,SOLVED (AMICABLY SETTLED),wet
7/30/2020,12:10:00 PM,foggy,MILITARY CUT-OFF,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Environmental,Fallen Tree on Road,SOLVED (AMICABLY SETTLED),damp
7/29/2020,10:10:00 AM,clear,PACDAL,Along the street,RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY - RPC Art 365,No,Yes,No,Human Error,Inattention,SOLVED (AMICABLY SETTLED),dry
3/8/2020,9:53:00 PM,clear,DONTOGAN,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Traffic Management Factors,Defective Traffic Lights,SOLVED (AMICABLY SETTLED),dry
7/30/2020,8:20:00 PM,rainy,CAMPO FILIPINO,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Human Error,Speeding,SOLVED (SUSPECT IDENTIFIED-VICTIM REFUSED TO FILE CHARGES),wet
7/30/2020,11:55:00 AM,foggy,"LOURDES SUBDIVISION, PROPER",Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Traffic Management Factors,Traffic Congestion,SOLVED (AMICABLY SETTLED),damp
2/8/2020,6:30:00 PM,clear,BURNHAM-LEGARDA,Along the street,RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY - RPC Art 365,No,No,Yes,Environmental,Erosion of Roadside,SOLVED (AMICABLY SETTLED),dry
7/31/2020,11:15:00 AM,rainy,ATOK TRAIL,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Environmental,Slippery Road due to Rain,SOLVED (AMICABLY SETTLED),wet
3/8/2020,1:00:00 PM,foggy,BURNHAM-LEGARDA,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Environmental,Fallen Tree on Road,SOLVED (AMICABLY SETTLED),damp
2/8/2020,8:30:00 PM,clear,IRISAN,Along the street,RECKLESS IMPRUDENCE RESULTING TO MULTIPLE DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Traffic Management Factors,Construction Without Warning Signs,SOLVED (AMICABLY SETTLED),dry
4/8/2020,11:15:00 AM,clear,PADRE BURGOS,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Environmental,Fallen Tree on Road,SOLVED (AMICABLY SETTLED),dry
4/8/2020,8:20:00 PM,rainy,KABAYANIHAN,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Environmental,Slippery Road due to Rain,SOLVED (AMICABLY SETTLED),wet
4/8/2020,9:15:00 AM,foggy,CAMP 8,Along the street,RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY - RPC Art 365,No,Yes,No,Traffic Management Factors,Defective Traffic Lights,SOLVED (AMICABLY SETTLED),damp
5/8/2020,11:50:00 AM,clear,SALUD MITRA,Along the street,RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY - RPC Art 365,No,No,Yes,Traffic Management Factors,Defective Traffic Lights,SOLVED (AMICABLY SETTLED),dry
4/8/2020,6:30:00 PM,rainy,GIBRALTAR,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Traffic Management Factors,Blocked Intersection,SOLVED (AMICABLY SETTLED),wet
7/8/2020,4:50:00 PM,foggy,BROOKSIDE,Along the street,RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY - RPC Art 365,No,Yes,No,Environmental,Erosion of Roadside,SOLVED (AMICABLY SETTLED),damp
6/8/2020,5:30:00 PM,clear,CAMPO FILIPINO,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Human Error,Inattention,SOLVED (AMICABLY SETTLED),dry
7/8/2020,8:55:00 AM,clear,KAYANG EXTENSION,Along the street,RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY - RPC Art 365,No,Yes,No,Traffic Management Factors,Traffic Congestion,SOLVED (AMICABLY SETTLED),dry
8/8/2020,10:15:00 AM,foggy,CABINET HILL-TEACHER'S CAMP,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Traffic Management Factors,Defective Traffic Lights,SOLVED (AMICABLY SETTLED),damp
8/20/2020,8:30:00 PM,rainy,CAMP 7,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Traffic Management Factors,Blocked Intersection,SOLVED (AMICABLY SETTLED),wet
9/8/2020,7:00:00 PM,clear,IRISAN,Along the street,RECKLESS IMPRUDENCE RESULTING TO MULTIPLE PHYSICAL INJURY - RPC Art 365,No,No,No,Traffic Management Factors,Traffic Congestion,SOLVED (AMICABLY SETTLED),dry
10/8/2020,8:30:00 AM,foggy,DPS AREA,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Human Error,Inattention,SOLVED (AMICABLY SETTLED),damp
11/8/2020,2:00:00 PM,rainy,MILITARY CUT-OFF,Along the street,RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY - RPC Art 365,No,Yes,No,Environmental,Slippery Road due to Rain,SOLVED (AMICABLY SETTLED),wet
11/8/2020,2:00:00 PM,rainy,IMELDA BARANGAY,Along the street,RECKLESS IMPRUDENCE RESULTING TO MULTIPLE DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Environmental,Fallen Tree on Road,SOLVED (AMICABLY SETTLED),wet
10/8/2020,9:30:00 AM,clear,VICTORIA VILLAGE,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,Yes,No,Traffic Management Factors,Blocked Intersection,SOLVED (AMICABLY SETTLED),dry
8/13/2020,6:15:00 AM,foggy,MALCOLM SQUARE,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Human Error,Illegal Overtaking,SOLVED (AMICABLY SETTLED),damp
12/8/2020,8:03:00 AM,rainy,PACDAL,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Traffic Management Factors,Blocked Intersection,SOLVED (AMICABLY SETTLED),wet
8/13/2020,10:45:00 AM,clear,CAMP 7,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Traffic Management Factors,Traffic Congestion,SOLVED (AMICABLY SETTLED),dry
8/14/2020,3:00:00 PM,foggy,SESSION GOV. PACK,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Traffic Management Factors,Blocked Intersection,SOLVED (AMICABLY SETTLED),damp
8/14/2020,12:30:00 PM,rainy,CABINET HILL-TEACHER'S CAMP,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Human Error,Speeding,SOLVED (AMICABLY SETTLED),wet
8/16/2020,9:40:00 PM,clear,ABCR,Along the street,RECKLESS IMPRUDENCE RESULTING TO MULTIPLE PHYSICAL INJURY - RPC Art 365,No,Yes,No,Human Error,Inattention,SOLVED (AMICABLY SETTLED),dry
8/16/2020,8:00:00 PM,clear,RIZAL MONUMENT AREA,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Environmental,Fallen Tree on Road,SOLVED (SUSPECT IDENTIFIED-VICTIM REFUSED TO FILE CHARGES),dry
8/15/2020,6:00:00 PM,foggy,BROOKSIDE,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Traffic Management Factors,Traffic Congestion,SOLVED (AMICABLY SETTLED),damp
8/16/2020,6:00:00 PM,rainy,SOUTH DRIVE,Along the street,RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY - RPC Art 365,No,Yes,No,Traffic Management Factors,Defective Traffic Lights,SOLVED (AMICABLY SETTLED),wet
8/15/2020,8:45:00 AM,clear,CABINET HILL-TEACHER'S CAMP,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Environmental,Erosion of Roadside,SOLVED (AMICABLY SETTLED),dry
8/15/2020,11:30:00 PM,rainy,SAN ROQUE VILLAGE,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Traffic Management Factors,Defective Traffic Lights,SOLVED (AMICABLY SETTLED),wet
8/15/2020,1:45:00 PM,foggy,DOMINICAN MIRADOR HILL,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,Yes,No,Human Error,Illegal Overtaking,SOLVED (AMICABLY SETTLED),damp
8/16/2020,4:10:00 PM,clear,LUALHATI,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Traffic Management Factors,Traffic Congestion,SOLVED (AMICABLY SETTLED),dry
8/18/2020,7:00:00 PM,clear,LOAKAN PROPER,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Environmental,Erosion of Roadside,SOLVED (SUSPECT IDENTIFIED-VICTIM REFUSED TO FILE CHARGES),dry
8/19/2020,2:40:00 PM,foggy,"MAGSAYSAY, UPPER",Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Human Error,Speeding,SOLVED (AMICABLY SETTLED),damp
8/18/2020,9:45:00 AM,rainy,PACDAL,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Environmental,Slippery Road due to Rain,SOLVED (SUSPECT IDENTIFIED-VICTIM REFUSED TO FILE CHARGES),wet
8/20/2020,10:30:00 AM,clear,SESSION GOV. PACK,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Traffic Management Factors,Traffic Congestion,SOLVED (AMICABLY SETTLED),dry
8/20/2020,11:30:00 AM,foggy,HARRISON-CLAUDIO CARANTES,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Traffic Management Factors,Blocked Intersection,SOLVED (AMICABLY SETTLED),damp
8/20/2020,1:30:00 PM,rainy,ABCR,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Traffic Management Factors,Construction Without Warning Signs,SOLVED (AMICABLY SETTLED),wet
8/21/2020,4:20:00 PM,clear,PACDAL,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Human Error,Speeding,SOLVED (AMICABLY SETTLED),dry
8/22/2020,9:00:00 PM,rainy,IRISAN,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Environmental,Fallen Tree on Road,SOLVED (AMICABLY SETTLED),wet
8/23/2020,3:45:00 PM,foggy,AZCKO,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Human Error,Speeding,SOLVED (AMICABLY SETTLED),damp
8/22/2020,2:30:00 PM,clear,BAKAKENG NORTE/SUR,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Traffic Management Factors,Blocked Intersection,SOLVED (AMICABLY SETTLED),dry
8/22/2020,4:40:00 AM,clear,ENGINEERS' HILL,Along the street,RECKLESS IMPRUDENCE RESULTING TO MULTIPLE DAMAGE TO PROPERTY - RPC Art 365,No,Yes,No,Traffic Management Factors,Defective Traffic Lights,SOLVED (AMICABLY SETTLED),dry
8/23/2020,3:30:00 PM,foggy,GIBRALTAR,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Traffic Management Factors,Traffic Congestion,SOLVED (AMICABLY SETTLED),damp
8/25/2020,10:10:00 AM,rainy,CAMP 7,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Environmental,Erosion of Roadside,SOLVED (AMICABLY SETTLED),wet
8/25/2020,11:00:00 AM,clear,"MAGSAYSAY, UPPER",Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Environmental,Erosion of Roadside,SOLVED (AMICABLY SETTLED),dry
8/26/2020,12:36:00 PM,rainy,ENGINEERS' HILL,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Human Error,Inattention,SOLVED (SUSPECT IDENTIFIED-VICTIM REFUSED TO FILE CHARGES),wet
8/24/2020,11:20:00 AM,rainy,ST. JOSEPH (NAVY BASE),Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Environmental,Slippery Road due to Rain,SOLVED (AMICABLY SETTLED),wet
8/26/2020,1:26:00 PM,clear,ASIN ROAD,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,No,Traffic Management Factors,Blocked Intersection,SOLVED (AMICABLY SETTLED),dry
8/26/2020,5:35:00 PM,clear,KABAYANIHAN,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Human Error,Illegal Overtaking,SOLVED (AMICABLY SETTLED),dry
8/26/2020,1:00:00 PM,foggy,KAGITINGAN,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Human Error,Inattention,SOLVED (SUSPECT IDENTIFIED-VICTIM REFUSED TO FILE CHARGES),damp
8/26/2020,8:45:00 AM,rainy,KABAYANIHAN,Along the street,RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY - RPC Art 365,No,Yes,No,Traffic Management Factors,Traffic Congestion,SOLVED (AMICABLY SETTLED),wet
8/26/2020,10:10:00 AM,clear,ENGINEERS' HILL,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Traffic Management Factors,Blocked Intersection,SOLVED (SUSPECT IDENTIFIED-VICTIM REFUSED TO FILE CHARGES),dry
8/28/2020,11:10:00 PM,foggy,SAN VICENTE,Along the street,RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY - RPC Art 365,No,Yes,Yes,Traffic Management Factors,Defective Traffic Lights,SOLVED (SUSPECT IDENTIFIED-VICTIM REFUSED TO FILE CHARGES),damp
8/29/2020,9:00:00 AM,rainy,RIZAL MONUMENT AREA,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Human Error,Speeding,SOLVED (AMICABLY SETTLED),wet
8/29/2020,10:00:00 AM,clear,MINES VIEW PARK,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Environmental,Fallen Tree on Road,SOLVED (AMICABLY SETTLED),dry
1/9/2020,8:15:00 AM,rainy,ABCR,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,Yes,No,Environmental,Fallen Tree on Road,SOLVED (AMICABLY SETTLED),wet
1/9/2020,1:00:00 PM,foggy,"MAGSAYSAY, UPPER",Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Traffic Management Factors,Defective Traffic Lights,SOLVED (AMICABLY SETTLED),damp
8/31/2020,5:50:00 PM,clear,ENGINEERS' HILL,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Human Error,Speeding,SOLVED (AMICABLY SETTLED),dry
3/9/2020,10:30:00 AM,clear,SANTA ESCOLASTICA,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Traffic Management Factors,Construction Without Warning Signs,SOLVED (SUSPECT IDENTIFIED-VICTIM REFUSED TO FILE CHARGES),dry
3/9/2020,2:00:00 PM,foggy,AZCKO,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Human Error,Speeding,SOLVED (AMICABLY SETTLED),damp
3/9/2020,2:15:00 PM,rainy,ABCR,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Environmental,Erosion of Roadside,SOLVED (SUSPECT IDENTIFIED-VICTIM REFUSED TO FILE CHARGES),wet
2/9/2020,8:30:00 PM,clear,BAKAKENG CENTRAL,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Human Error,Inattention,SOLVED (SUSPECT IDENTIFIED-VICTIM REFUSED TO FILE CHARGES),dry
3/9/2020,12:10:00 AM,clear,MILITARY CUT-OFF,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Environmental,Fallen Tree on Road,SOLVED (AMICABLY SETTLED),dry
9/13/2020,2:00:00 PM,foggy,KABAYANIHAN,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Human Error,Illegal Overtaking,SOLVED (SUSPECT IDENTIFIED-VICTIM REFUSED TO FILE CHARGES),damp
6/9/2020,10:59:00 AM,rainy,SESSION GOV. PACK,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Traffic Management Factors,Construction Without Warning Signs,SOLVED (AMICABLY SETTLED),wet
3/9/2020,5:30:00 PM,rainy,LOURDES SUBDIVISION EXTENSION,Along the street,RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY - RPC Art 365,No,Yes,No,Environmental,Slippery Road due to Rain,SOLVED (AMICABLY SETTLED),wet
6/9/2020,3:15:00 AM,rainy,ABCR,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Traffic Management Factors,Defective Traffic Lights,SOLVED (AMICABLY SETTLED),wet
4/9/2020,8:00:00 AM,foggy,HOLY GHOST EXTENSION,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Environmental,Erosion of Roadside,SOLVED (AMICABLY SETTLED),damp
6/9/2020,10:15:00 AM,clear,SESSION GOV. PACK,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Environmental,Erosion of Roadside,SOLVED (SUSPECT IDENTIFIED-VICTIM REFUSED TO FILE CHARGES),dry
7/9/2020,8:45:00 AM,clear,ST. JOSEPH (NAVY BASE),Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Human Error,Speeding,SOLVED (AMICABLY SETTLED),dry
7/9/2020,8:00:00 AM,foggy,GIBRALTAR,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Traffic Management Factors,Blocked Intersection,SOLVED (AMICABLY SETTLED),damp
8/9/2020,4:30:00 PM,rainy,PACDAL,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Environmental,Erosion of Roadside,SOLVED (AMICABLY SETTLED),wet
10/9/2020,1:20:00 PM,clear,RIZAL MONUMENT AREA,Along the street,RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY - RPC Art 365,No,Yes,No,Environmental,Fallen Tree on Road,SOLVED (SUSPECT IDENTIFIED-VICTIM REFUSED TO FILE CHARGES),dry
10/9/2020,2:30:00 PM,rainy,CABINET HILL-TEACHER'S CAMP,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Human Error,Inattention,SOLVED (SUSPECT IDENTIFIED-VICTIM REFUSED TO FILE CHARGES),wet
9/9/2020,12:40:00 PM,foggy,SAN LUIS VILLAGE,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Traffic Management Factors,Traffic Congestion,SOLVED (AMICABLY SETTLED),damp
12/9/2020,1:50:00 PM,clear,SESSION GOV. PACK,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Human Error,Illegal Overtaking,SOLVED (SUSPECT IDENTIFIED-VICTIM REFUSED TO FILE CHARGES),dry
